age,gender,weight_kg,bmi,calories,protein_ratio,water_liters,workout_minutes,workout_days,workout_intensity,fitness_score
62,Male,76.4,25.7,2250.0,0.24,3.1,51,6,2,88.0
37,Male,59.7,23.0,2109.0,0.32,3.7,66,5,2,100.0
18,Male,75.6,25.4,1962.0,0.16,3.0,15,1,2,91.2
25,Female,55.0,32.1,2318.0,0.34,2.4,1,0,2,44.1
63,Female,81.4,27.0,2368.0,0.23,1.9,35,1,3,67.4
33,Male,63.4,21.2,2244.0,0.14,3.1,70,2,1,83.8
31,Female,59.7,23.9,1715.0,0.14,2.0,34,5,1,77.5
29,Male,55.6,24.5,2025.0,0.15,2.5,29,5,2,97.1
40,Female,64.2,26.7,1947.0,0.37,3.6,44,2,2,80.2
32,Female,50.9,25.0,2719.0,0.4,1.8,45,6,2,80.2
45,Female,64.5,31.6,2235.0,0.21,1.8,64,0,3,55.9
51,Female,81.0,23.1,2116.0,0.19,2.1,0,6,1,70.1
19,Female,68.1,17.1,2032.0,0.17,2.9,56,5,2,98.6
49,Female,58.2,24.9,2163.0,0.35,2.1,70,2,3,83.2
40,Male,72.3,22.2,2425.0,0.16,2.8,66,6,3,100.0
39,Male,71.4,18.0,1651.0,0.38,2.3,30,4,2,79.2
42,Female,89.6,21.2,2269.0,0.3,2.8,24,1,2,76.4
39,Male,77.9,22.6,2049.0,0.37,2.2,46,4,3,98.0
39,Female,73.1,28.6,2329.0,0.27,4.0,55,4,2,82.2
59,Male,79.1,18.1,2440.0,0.31,2.7,87,1,2,77.1
23,Female,68.7,25.4,1991.0,0.29,3.4,0,2,2,71.7
32,Male,69.2,32.9,1789.0,0.35,3.3,36,1,1,70.0
60,Female,86.6,23.3,2109.0,0.35,2.7,74,0,2,82.2
54,Male,53.6,23.2,2586.0,0.28,2.1,66,4,2,99.1
50,Female,79.7,26.9,2451.0,0.29,2.8,11,5,1,63.3
25,Male,68.9,26.1,2087.0,0.38,3.2,19,4,3,97.5
61,Female,67.1,29.7,2010.0,0.38,2.6,29,6,2,74.1
61,Female,64.5,23.3,2032.0,0.3,1.7,73,2,2,73.6
22,Female,71.5,26.8,1811.0,0.1,1.5,63,1,1,55.2
56,Male,69.6,26.9,2435.0,0.13,2.3,78,5,1,77.6
21,Male,65.9,22.7,2490.0,0.36,1.9,84,6,1,100.0
23,Male,63.0,23.5,2084.0,0.13,3.8,63,3,2,100.0
62,Female,50.9,24.0,2050.0,0.16,1.9,17,5,1,67.0
49,Male,62.8,19.0,1991.0,0.17,2.5,31,2,2,75.0
47,Female,64.9,22.4,2065.0,0.28,3.3,18,2,3,83.4
64,Male,71.5,30.0,1979.0,0.27,3.5,32,2,1,65.6
52,Male,89.6,28.2,2153.0,0.19,2.7,61,6,3,92.7
57,Male,63.8,21.7,2436.0,0.16,2.0,21,1,1,69.4
33,Male,59.8,23.9,2405.0,0.33,2.2,28,2,2,90.0
30,Female,62.9,27.9,1948.0,0.38,2.5,87,6,2,91.1
59,Male,71.5,25.8,2246.0,0.12,2.4,3,0,1,49.3
47,Male,75.9,27.2,2394.0,0.14,2.4,49,0,2,64.1
36,Female,77.3,26.1,1918.0,0.29,1.8,75,4,1,75.3
34,Female,78.3,24.9,2242.0,0.34,3.8,3,4,2,74.0
36,Male,79.7,23.3,2564.0,0.34,1.6,4,1,2,69.9
45,Male,67.2,19.2,2127.0,0.32,2.6,82,3,1,91.3
43,Female,90.5,26.8,1595.0,0.37,4.0,38,4,2,74.2
54,Female,66.5,23.1,1445.0,0.17,3.1,56,4,1,73.9
43,Female,71.1,17.4,2293.0,0.13,2.4,30,4,3,82.9
40,Male,83.0,21.8,2232.0,0.28,1.9,6,5,2,85.4
26,Male,75.7,27.4,2256.0,0.35,3.9,11,6,1,93.1
29,Male,47.6,16.3,2347.0,0.27,1.5,9,4,1,68.8
18,Female,70.1,19.9,1756.0,0.39,3.2,28,2,1,85.2
18,Female,78.6,24.5,1958.0,0.34,3.7,84,4,1,100.0
64,Female,56.6,29.6,2327.0,0.31,1.6,12,5,2,66.0
51,Male,77.5,28.0,2421.0,0.12,3.3,86,1,3,74.7
49,Female,73.9,30.0,2123.0,0.13,4.0,69,5,1,78.5
42,Male,81.8,24.8,1770.0,0.34,3.1,30,2,2,88.2
57,Female,63.1,23.2,2302.0,0.16,2.5,8,5,2,77.1
62,Male,80.0,27.4,2215.0,0.11,3.7,50,2,1,66.7
18,Male,71.6,20.4,1883.0,0.37,2.9,87,1,1,91.8
33,Female,87.7,20.1,1605.0,0.37,3.4,15,3,1,76.7
56,Male,97.9,19.4,2371.0,0.17,3.0,58,4,3,91.1
22,Female,85.4,28.4,2015.0,0.33,1.6,57,0,2,76.5
39,Male,74.8,20.7,2256.0,0.11,2.0,10,3,2,70.2
46,Female,93.2,28.0,2245.0,0.19,1.7,35,4,3,71.6
20,Female,76.0,24.6,1856.0,0.29,1.8,0,0,3,69.1
29,Male,60.9,28.4,2325.0,0.33,1.5,20,2,2,78.3
43,Female,69.6,19.6,1942.0,0.1,2.6,43,5,2,82.8
33,Male,77.6,21.5,1751.0,0.2,1.9,36,2,2,85.4
54,Female,78.3,25.8,1713.0,0.16,3.6,5,2,1,57.5
39,Female,58.7,22.3,2199.0,0.4,3.4,13,4,2,86.9
46,Female,59.1,14.0,2678.0,0.3,2.9,0,1,2,52.9
31,Female,66.6,18.5,2212.0,0.22,2.7,7,2,2,66.0
45,Male,75.3,19.5,2735.0,0.12,2.1,43,6,1,84.2
22,Female,76.6,19.8,2635.0,0.28,2.7,82,2,2,97.3
64,Female,71.4,26.7,2355.0,0.29,3.1,86,2,2,81.5
47,Male,61.7,25.3,2672.0,0.34,3.5,74,5,1,90.4
63,Male,87.4,24.6,2638.0,0.19,1.7,26,4,1,63.8
22,Male,59.3,32.0,2554.0,0.39,3.3,35,0,2,69.0
29,Male,83.0,28.7,1635.0,0.23,3.4,41,3,2,80.1
33,Male,77.4,27.2,2129.0,0.19,2.9,19,2,1,72.1
43,Male,82.8,18.0,1992.0,0.2,2.0,7,3,1,66.7
43,Female,65.6,24.2,2551.0,0.26,2.8,45,1,3,71.7
38,Male,68.6,25.2,2108.0,0.38,2.8,51,1,1,74.1
56,Female,70.6,22.3,2726.0,0.32,2.7,25,6,1,79.7
53,Male,65.2,30.8,2230.0,0.27,2.7,34,1,2,64.1
50,Female,72.3,24.2,2192.0,0.15,1.8,59,2,1,71.7
47,Female,85.8,19.1,2086.0,0.14,2.0,2,3,2,60.2
54,Female,57.0,20.0,2145.0,0.25,1.7,3,0,2,64.4
40,Male,63.4,33.1,2281.0,0.32,2.1,61,4,1,68.4
27,Male,62.3,22.3,2180.0,0.33,2.2,63,3,1,91.8
22,Male,69.1,15.7,2061.0,0.17,2.1,49,4,1,82.3
53,Male,68.6,21.6,2078.0,0.13,2.0,18,6,2,90.1
51,Female,77.7,16.7,2746.0,0.22,3.3,42,3,2,64.7
48,Male,70.3,27.7,2799.0,0.38,3.5,81,2,2,94.7
27,Female,73.0,16.2,2059.0,0.26,2.3,13,0,2,64.6
36,Female,74.0,18.4,2455.0,0.2,2.3,13,2,1,65.7
49,Male,72.5,24.0,1952.0,0.2,3.6,53,1,3,91.3
18,Male,77.0,28.4,2102.0,0.14,3.1,28,0,2,77.0
22,Male,68.8,23.7,1874.0,0.24,2.2,2,5,2,85.9
62,Female,86.5,19.0,2506.0,0.34,3.3,72,5,1,91.1
21,Male,95.4,24.7,2345.0,0.39,2.4,4,3,1,82.3
33,Female,77.1,22.1,2403.0,0.25,3.0,4,6,3,94.5
41,Male,72.3,28.5,2466.0,0.15,4.0,44,2,2,84.8
33,Female,76.2,27.4,1939.0,0.3,2.3,63,4,2,78.7
19,Male,59.0,21.9,2103.0,0.33,3.8,63,2,1,98.9
45,Male,71.8,27.1,2334.0,0.12,2.3,42,2,2,72.0
49,Female,62.7,25.1,2096.0,0.36,2.9,42,3,3,81.2
44,Male,75.1,29.5,2221.0,0.35,2.6,50,3,3,78.2
37,Male,62.7,26.9,1960.0,0.24,3.5,12,1,2,68.3
41,Male,66.6,26.2,2599.0,0.27,1.7,89,6,2,85.3
29,Male,51.3,29.3,2482.0,0.31,3.1,72,0,3,77.8
52,Male,58.3,24.1,2571.0,0.3,3.4,67,2,3,100.0
50,Male,73.5,20.9,2398.0,0.1,2.7,68,4,3,100.0
50,Male,61.3,24.8,1872.0,0.14,1.8,6,5,3,79.0
60,Female,80.6,22.6,2056.0,0.15,2.1,77,5,2,83.8
54,Female,60.5,26.4,1989.0,0.33,3.2,87,3,2,76.7
29,Male,74.5,24.2,2123.0,0.23,3.7,41,3,2,94.2
20,Male,62.4,25.6,2517.0,0.26,2.6,4,1,2,79.9
18,Male,73.9,19.2,1758.0,0.33,2.9,46,0,2,85.7
50,Female,54.7,26.0,2025.0,0.2,2.1,47,5,1,76.9
57,Female,65.5,18.9,2082.0,0.32,2.5,46,1,1,68.6
27,Male,61.5,27.8,1806.0,0.23,2.3,7,3,1,66.0
60,Female,78.8,27.9,2261.0,0.21,3.1,20,6,2,80.0
61,Male,74.6,25.4,2097.0,0.2,4.0,87,4,1,88.9
46,Male,57.7,25.2,2534.0,0.39,3.5,23,1,2,79.2
30,Male,68.0,23.1,2117.0,0.33,2.0,12,6,3,99.7
29,Male,62.3,21.6,2338.0,0.11,2.9,14,2,3,87.7
48,Female,79.5,23.9,2234.0,0.39,1.7,88,3,2,93.5
63,Female,82.7,31.9,1456.0,0.33,2.1,52,3,2,60.7
19,Male,55.6,24.9,1769.0,0.14,1.9,71,1,3,82.0
52,Female,78.3,18.6,2315.0,0.12,2.3,30,4,3,79.0
40,Female,61.8,17.2,2301.0,0.19,3.2,70,1,2,74.7
34,Male,67.5,18.2,2179.0,0.29,2.7,50,6,2,96.9
43,Female,70.3,22.5,2599.0,0.28,3.8,46,4,2,83.9
25,Male,88.2,29.1,2353.0,0.18,2.0,38,3,1,66.7
46,Male,60.0,19.9,2671.0,0.23,2.4,80,6,3,100.0
43,Male,78.3,29.7,1462.0,0.16,2.3,56,1,2,61.5
27,Male,58.3,24.7,2720.0,0.12,2.1,49,0,2,69.5
43,Female,57.6,25.9,2018.0,0.26,4.0,56,5,2,85.1
51,Male,70.3,25.8,2207.0,0.2,2.5,34,1,1,60.7
58,Female,70.2,26.4,2556.0,0.26,3.9,85,1,2,81.9
24,Male,41.7,22.4,1566.0,0.38,2.5,6,6,2,93.2
21,Male,81.6,14.7,2124.0,0.14,2.0,52,0,1,64.4
62,Female,48.6,21.6,2503.0,0.1,1.8,9,0,1,57.7
28,Male,68.5,20.4,2015.0,0.12,3.6,38,2,3,82.2
46,Female,83.3,25.2,2474.0,0.24,1.6,57,0,2,65.7
53,Female,92.1,24.9,2403.0,0.31,3.9,34,4,2,91.8
42,Male,66.4,22.9,2251.0,0.27,2.5,58,5,1,81.7
38,Male,55.7,31.0,2380.0,0.25,2.1,21,5,1,56.1
53,Male,82.9,21.4,2588.0,0.21,3.0,8,2,2,69.5
27,Male,78.7,15.1,2381.0,0.19,1.8,7,4,2,66.1
54,Male,65.1,24.5,2479.0,0.21,1.7,57,6,3,99.3
26,Male,63.8,28.8,1936.0,0.28,3.6,21,2,1,73.2
41,Female,62.8,25.1,2375.0,0.15,2.6,39,6,3,97.0
52,Female,66.6,22.6,2347.0,0.33,2.8,27,2,2,75.5
52,Male,73.2,25.0,2537.0,0.27,1.9,45,5,2,83.1
53,Female,64.3,31.4,1853.0,0.18,1.7,68,6,2,76.1
35,Female,65.6,20.5,2522.0,0.25,2.4,80,4,3,85.5
56,Male,76.4,24.1,1936.0,0.39,2.8,51,3,1,84.7
49,Male,55.2,26.7,2902.0,0.11,3.4,10,5,3,82.5
41,Female,66.2,25.0,1933.0,0.16,2.8,21,3,1,70.3
40,Male,53.2,23.0,1850.0,0.23,3.5,46,1,3,93.3
49,Female,71.1,22.3,2113.0,0.29,1.8,88,6,2,98.2
54,Male,50.6,22.9,2515.0,0.16,1.7,12,3,3,84.6
29,Female,78.9,26.1,2307.0,0.38,1.9,44,5,2,92.0
30,Female,56.9,25.9,2704.0,0.29,3.4,74,1,1,79.0
40,Female,52.3,32.4,2110.0,0.36,3.4,68,3,1,63.0
42,Female,66.4,17.9,2053.0,0.2,1.9,77,1,1,70.0
52,Male,87.1,31.0,1980.0,0.35,1.6,21,5,2,73.1
58,Male,77.1,23.2,2042.0,0.21,3.2,66,1,2,86.0
47,Female,50.8,23.6,1781.0,0.18,3.6,34,5,1,82.5
34,Female,56.6,27.4,2005.0,0.37,3.4,31,0,1,63.5
37,Male,66.0,27.4,1837.0,0.13,2.0,37,5,2,74.2
42,Male,92.4,28.6,2416.0,0.38,3.0,57,1,1,72.4
39,Female,60.6,29.5,2644.0,0.24,3.4,39,6,2,69.8
30,Female,60.7,23.8,2266.0,0.4,2.1,87,5,2,100.0
36,Female,85.3,29.6,1998.0,0.26,2.8,20,5,3,72.4
53,Female,71.9,21.5,2423.0,0.33,2.3,48,6,1,90.4
29,Female,80.5,22.8,2188.0,0.1,2.1,38,4,3,83.2
58,Male,62.7,23.3,2504.0,0.25,3.9,60,4,2,100.0
36,Female,69.0,21.9,1916.0,0.32,3.8,9,1,1,67.4
29,Male,83.2,24.2,1937.0,0.33,2.6,39,4,3,100.0
26,Male,68.6,27.6,2418.0,0.15,1.8,57,3,1,75.3
24,Male,81.2,26.6,2194.0,0.23,3.3,88,4,3,100.0
45,Female,73.9,21.5,2478.0,0.23,2.1,44,0,2,73.8
31,Male,59.6,21.2,1942.0,0.13,1.9,16,4,2,81.6
48,Male,69.8,20.6,2330.0,0.23,2.5,67,3,3,94.6
36,Male,79.8,24.4,2364.0,0.34,2.8,9,5,1,82.2
64,Male,76.7,17.7,1739.0,0.19,1.7,61,3,3,70.5
33,Female,69.6,20.4,2199.0,0.23,2.9,88,1,2,96.2
22,Female,51.1,22.2,1595.0,0.39,1.5,31,2,2,78.3
52,Male,52.0,28.2,2641.0,0.11,3.7,71,3,2,80.4
29,Male,54.2,23.5,1805.0,0.28,3.8,41,1,2,88.7
42,Female,64.9,28.0,2143.0,0.32,3.3,44,1,1,62.9
38,Female,66.2,24.8,2199.0,0.33,2.7,75,4,1,75.3
53,Female,55.2,22.1,1911.0,0.31,2.1,20,4,2,75.4
40,Male,80.2,22.3,2755.0,0.32,3.4,26,1,2,80.4
33,Female,57.4,19.3,1992.0,0.12,3.8,29,5,2,86.2
56,Male,56.3,33.6,2119.0,0.26,1.9,73,0,2,60.5
62,Male,70.9,28.4,1993.0,0.33,2.7,84,5,2,96.3
59,Female,79.7,26.4,1991.0,0.13,2.3,0,1,2,51.2
56,Male,90.5,18.8,2167.0,0.1,2.4,8,4,2,68.7
31,Female,75.8,22.2,2411.0,0.34,2.5,2,3,2,78.9
48,Male,85.8,20.1,2248.0,0.31,3.9,52,0,3,94.0
22,Female,57.9,24.5,1972.0,0.22,2.1,41,2,3,92.4
52,Male,91.6,20.3,2198.0,0.38,2.7,18,5,1,83.9
40,Male,51.4,21.3,1790.0,0.33,3.9,5,3,2,85.8
46,Female,65.0,20.4,2555.0,0.39,2.7,6,4,2,85.8
60,Female,75.6,23.0,2048.0,0.38,3.7,42,3,3,88.7
28,Female,53.9,24.3,2064.0,0.24,1.6,79,3,2,88.4
35,Female,60.7,23.1,1616.0,0.33,3.9,35,4,2,90.2
64,Male,59.1,30.1,2048.0,0.3,2.0,67,3,2,78.8
29,Female,66.9,27.2,2705.0,0.34,3.9,81,1,1,75.6
26,Female,84.2,20.9,2383.0,0.34,1.9,81,5,2,97.9
27,Male,70.2,25.3,2533.0,0.15,2.6,38,0,2,73.9
61,Female,65.4,21.2,2235.0,0.17,2.3,42,5,2,87.5
34,Female,41.2,22.4,1414.0,0.18,2.6,36,6,2,77.4
55,Male,74.7,25.9,2221.0,0.35,2.1,27,4,3,89.5
24,Female,77.9,26.7,2260.0,0.34,3.9,49,0,1,81.3
63,Female,53.0,21.7,2469.0,0.25,2.3,38,1,2,66.8
30,Female,69.3,19.6,2189.0,0.27,3.1,1,4,2,89.7
57,Female,71.9,24.4,1968.0,0.35,1.8,36,1,1,56.2
59,Female,79.6,25.7,2170.0,0.19,3.6,65,2,2,77.5
26,Female,62.8,21.4,2097.0,0.12,2.9,18,2,2,81.8
44,Male,61.2,27.3,2357.0,0.24,3.9,68,2,1,82.2
19,Female,65.4,26.6,2171.0,0.37,2.6,43,0,2,84.8
22,Male,82.8,21.4,1903.0,0.34,2.0,12,6,3,100.0
46,Male,80.4,28.5,2370.0,0.21,2.4,21,5,2,77.1
54,Male,69.8,28.6,1978.0,0.12,3.3,6,5,3,76.3
55,Male,80.2,32.3,2105.0,0.29,3.1,1,2,1,53.5
36,Female,46.3,30.8,2061.0,0.35,3.4,61,2,1,63.4
25,Female,77.9,20.4,2271.0,0.3,1.7,77,1,1,81.1
62,Female,58.8,27.7,1789.0,0.23,3.0,88,6,1,91.3
18,Male,87.7,27.5,2210.0,0.14,3.8,89,3,2,100.0
39,Female,59.4,22.6,2524.0,0.37,1.8,4,6,2,80.2
34,Female,61.5,25.8,2229.0,0.18,1.7,19,6,1,69.8
24,Female,75.6,16.5,2000.0,0.17,3.3,53,3,2,81.8
42,Male,76.6,16.4,2090.0,0.34,2.3,75,5,2,91.7
62,Male,65.5,17.1,2289.0,0.39,3.1,62,5,1,90.8
21,Female,73.7,25.6,2368.0,0.3,2.9,35,2,1,82.9
53,Male,75.0,25.7,2651.0,0.29,4.0,80,5,1,92.4
23,Male,73.9,22.9,1712.0,0.2,3.7,15,3,1,84.1
48,Female,66.0,30.9,2279.0,0.11,3.2,56,6,2,72.9
36,Male,75.1,27.9,2256.0,0.16,2.2,63,2,1,73.5
61,Male,84.1,17.6,2180.0,0.28,2.2,9,2,2,75.8
56,Female,57.7,23.3,2307.0,0.15,3.7,50,0,1,76.0
44,Male,61.6,20.2,2131.0,0.37,3.0,26,4,2,98.9
27,Male,70.3,25.7,1900.0,0.16,3.5,6,3,2,75.7
43,Male,59.4,23.9,2264.0,0.26,2.6,40,2,2,84.4
36,Male,52.0,20.5,2395.0,0.25,1.8,75,3,2,92.3
56,Male,80.9,30.8,2186.0,0.28,2.3,12,0,2,49.4
20,Male,47.7,24.2,2518.0,0.2,1.9,65,6,2,100.0
62,Male,66.0,22.3,2129.0,0.36,3.5,2,0,2,67.3
30,Male,77.6,23.0,2338.0,0.23,3.3,10,2,2,84.5
45,Female,72.7,30.5,1725.0,0.31,1.7,4,3,1,37.5
37,Female,66.1,27.6,2873.0,0.29,3.1,59,3,2,88.8
45,Female,59.0,23.4,2132.0,0.14,3.7,1,3,2,74.4
25,Female,73.4,20.0,2054.0,0.29,3.2,76,0,3,100.0
58,Male,60.1,20.7,2120.0,0.27,2.8,63,1,2,86.7
56,Female,72.7,22.1,1915.0,0.37,2.3,12,1,1,60.7
18,Female,71.4,26.0,1849.0,0.36,3.7,53,3,3,100.0
20,Male,71.5,27.0,2212.0,0.15,2.6,11,3,1,76.9
30,Male,63.6,21.1,2234.0,0.12,3.6,17,4,3,92.7
45,Male,90.4,27.2,2267.0,0.19,3.5,17,2,2,71.5
42,Male,73.6,20.4,2190.0,0.4,3.5,16,0,1,70.4
50,Male,67.2,21.6,2175.0,0.11,4.0,38,4,1,90.3
55,Female,72.6,18.2,1839.0,0.3,3.4,85,3,2,88.4
23,Male,62.3,18.1,2054.0,0.28,1.6,12,5,1,79.2
61,Female,66.1,20.3,2248.0,0.29,2.0,44,1,2,78.1
62,Female,93.9,23.9,2038.0,0.17,1.6,18,1,1,69.0
49,Male,62.3,20.0,2288.0,0.17,2.0,87,4,1,88.3
62,Female,69.2,30.0,2159.0,0.23,1.7,18,1,1,42.2
64,Female,65.4,20.3,2157.0,0.13,2.8,20,1,1,78.1
38,Male,59.6,24.7,2262.0,0.12,1.6,23,5,2,87.4
33,Female,74.2,29.3,2346.0,0.13,2.7,29,2,2,66.1
38,Female,70.4,24.4,2412.0,0.27,3.7,47,3,2,85.1
28,Female,79.1,22.5,2795.0,0.22,3.4,34,6,2,95.2
54,Male,78.1,24.6,2459.0,0.19,3.9,58,4,2,82.4
53,Male,79.0,21.8,1756.0,0.19,2.1,16,5,1,69.7
52,Male,60.8,20.0,1875.0,0.16,2.8,47,0,3,83.7
36,Female,76.4,26.5,2118.0,0.22,2.3,54,0,2,74.1
37,Male,76.7,21.7,1971.0,0.16,2.7,8,5,2,77.9
35,Female,59.8,27.7,2317.0,0.31,2.9,76,3,2,78.4
64,Male,66.8,27.2,2349.0,0.14,1.6,13,0,2,53.2
58,Female,55.4,24.7,2055.0,0.38,2.1,25,5,3,79.6
31,Male,76.7,27.9,2557.0,0.13,3.3,51,1,3,83.0
32,Male,76.7,21.8,2636.0,0.38,3.4,84,2,3,100.0
48,Female,84.3,27.1,1656.0,0.35,2.9,43,4,2,69.4
18,Male,67.7,27.1,1771.0,0.3,2.2,83,4,3,95.0
20,Female,74.5,22.8,2529.0,0.37,2.5,10,1,2,72.1
33,Male,79.9,22.3,2461.0,0.14,1.7,50,6,1,87.3
40,Male,62.5,25.3,2351.0,0.15,3.9,41,3,1,89.5
28,Female,60.9,31.9,2203.0,0.18,3.7,61,2,2,74.8
29,Female,62.8,23.1,2169.0,0.17,1.7,34,0,2,79.3
27,Female,66.5,22.2,2361.0,0.19,1.9,63,6,1,95.4
49,Male,61.3,28.7,2253.0,0.27,3.0,17,4,2,73.7
33,Female,63.2,24.3,2592.0,0.11,2.1,13,4,3,76.0
25,Male,78.8,27.5,1996.0,0.21,3.8,48,3,2,88.6
55,Female,69.0,29.9,2205.0,0.17,3.4,68,2,2,66.7
29,Female,73.1,16.4,2467.0,0.28,2.2,16,5,1,71.9
41,Female,64.5,23.8,2249.0,0.4,1.5,20,0,1,62.4
45,Female,63.8,23.1,2402.0,0.26,3.5,13,4,1,73.2
25,Female,72.9,20.2,2398.0,0.23,2.6,2,4,2,82.7
45,Female,71.3,16.3,2073.0,0.21,3.1,30,0,2,62.1
53,Male,77.8,17.6,1894.0,0.34,2.2,88,6,1,98.3
43,Female,83.0,24.4,1976.0,0.12,1.9,46,2,1,62.2
25,Male,63.1,21.9,1875.0,0.39,3.2,43,2,1,90.8
45,Female,78.6,20.8,1643.0,0.23,2.6,16,2,2,69.3
45,Female,59.2,24.4,2528.0,0.19,2.1,89,4,2,85.7
54,Female,90.7,21.2,1634.0,0.39,1.8,80,5,3,97.2
58,Male,62.1,29.2,2758.0,0.38,3.0,55,1,1,71.4
53,Male,76.9,21.5,2042.0,0.29,3.3,82,6,2,100.0
44,Female,59.1,30.0,2116.0,0.11,2.2,26,4,2,70.4
34,Male,68.5,23.9,1746.0,0.32,3.3,70,3,3,96.9
26,Female,85.5,21.4,2315.0,0.2,2.0,89,6,2,100.0
50,Female,61.8,21.1,2122.0,0.22,2.3,68,3,2,89.9
37,Male,92.0,30.1,2218.0,0.15,3.4,1,5,2,75.2
30,Male,69.9,26.8,1964.0,0.26,3.2,79,6,1,98.1
45,Male,79.8,21.0,2344.0,0.32,2.2,61,4,2,88.8
46,Male,74.0,24.5,1953.0,0.18,1.8,74,4,3,95.3
30,Female,74.6,14.6,2224.0,0.38,1.6,86,0,2,75.6
63,Male,55.7,18.7,2339.0,0.16,3.6,5,2,3,80.3
52,Male,65.3,21.0,2635.0,0.12,1.7,64,5,2,77.8
23,Female,82.0,20.9,2442.0,0.29,1.8,17,0,1,71.9
35,Male,66.6,28.9,2227.0,0.35,2.1,54,5,2,89.9
22,Male,71.4,16.3,2198.0,0.39,2.6,66,3,1,76.8
64,Male,54.5,18.3,2294.0,0.33,3.5,56,3,1,89.2
42,Male,64.6,25.8,2430.0,0.16,2.1,18,1,2,64.2
19,Female,81.2,24.9,1977.0,0.39,2.9,73,2,2,85.1
27,Female,57.2,22.6,2471.0,0.38,1.7,83,2,2,84.5
47,Male,77.2,32.2,1919.0,0.15,2.7,10,5,3,64.1
62,Male,71.8,26.5,2337.0,0.27,1.9,83,3,2,80.9
22,Female,67.6,28.9,2362.0,0.27,2.0,54,0,2,70.5
50,Male,67.2,23.8,1999.0,0.23,2.4,36,4,3,93.1
18,Male,65.1,21.8,1737.0,0.4,3.4,85,2,2,100.0
35,Male,66.0,21.9,2121.0,0.12,3.4,3,4,2,87.2
49,Male,79.3,27.7,1411.0,0.29,2.5,12,3,1,73.6
64,Male,65.7,27.1,2146.0,0.16,1.8,69,1,2,61.0
28,Male,88.1,23.1,1826.0,0.26,2.2,57,3,3,91.6
38,Male,73.0,25.9,3134.0,0.33,2.8,1,4,3,77.9
43,Male,64.2,27.9,2518.0,0.17,3.7,59,3,2,79.4
42,Male,79.7,21.7,2222.0,0.22,3.9,88,2,2,100.0
39,Female,76.2,22.6,2600.0,0.39,3.1,31,5,3,93.0
44,Female,53.5,25.8,2412.0,0.33,2.4,62,5,1,77.8
30,Female,59.7,16.8,1851.0,0.27,3.2,59,4,3,86.4
50,Male,68.8,25.9,2012.0,0.17,2.3,25,4,2,81.4
51,Male,54.2,19.5,2509.0,0.23,3.1,89,1,1,87.0
58,Female,90.9,27.8,1912.0,0.33,2.1,21,6,2,80.7
52,Male,78.2,32.6,2319.0,0.35,2.2,73,2,3,66.8
18,Female,69.9,21.2,2402.0,0.17,1.7,86,0,1,86.5
38,Male,66.6,18.6,2122.0,0.3,2.6,3,6,2,81.7
23,Female,64.0,23.3,2246.0,0.13,3.0,15,1,3,81.4
45,Female,50.4,22.9,2450.0,0.11,3.5,62,2,1,73.5
34,Female,52.7,26.6,2435.0,0.26,3.5,41,5,2,80.6
22,Male,89.0,24.9,2334.0,0.17,4.0,32,0,2,89.8
48,Female,85.7,22.8,2196.0,0.12,1.7,12,6,1,81.1
22,Male,64.2,24.4,2376.0,0.32,2.7,45,5,1,100.0
55,Male,79.1,19.5,1594.0,0.25,2.8,12,4,2,82.5
20,Male,75.1,27.3,2643.0,0.34,3.5,32,5,2,90.1
40,Male,76.2,30.5,2160.0,0.3,2.2,13,6,2,74.6
54,Male,55.7,19.2,1980.0,0.32,1.7,7,1,1,61.2
54,Male,51.9,17.7,2380.0,0.19,2.3,89,4,3,97.4
27,Male,81.8,22.4,2371.0,0.18,4.0,85,4,3,100.0
27,Female,50.2,19.1,1907.0,0.28,3.7,45,6,2,98.6
36,Female,68.5,18.9,2220.0,0.16,2.5,0,4,1,76.6
34,Female,66.3,18.4,2211.0,0.34,3.7,58,2,1,97.4
38,Male,65.4,23.2,2192.0,0.26,1.6,59,0,1,75.3
31,Male,73.1,22.4,2687.0,0.17,2.3,48,2,2,81.5
26,Male,63.2,25.5,2194.0,0.29,3.3,79,4,2,100.0
63,Male,74.0,21.7,2161.0,0.38,2.1,60,6,1,100.0
18,Female,71.4,19.1,1996.0,0.12,2.0,22,1,1,73.4
62,Male,91.0,23.9,1953.0,0.13,3.7,4,5,2,85.6
30,Female,56.1,19.8,2318.0,0.35,3.0,84,6,2,100.0
21,Male,70.3,26.0,2059.0,0.13,4.0,49,4,2,94.7
18,Female,74.3,17.3,2144.0,0.11,1.8,35,0,2,70.9
57,Male,67.4,15.3,2259.0,0.2,2.4,19,2,2,76.3
49,Female,56.6,17.6,2219.0,0.24,2.3,42,0,2,67.6
51,Male,82.6,22.3,2240.0,0.27,3.7,7,2,1,80.4
45,Female,73.4,22.9,2239.0,0.25,2.1,89,5,2,95.2
48,Male,57.3,24.5,2387.0,0.37,2.4,40,6,1,84.0
25,Female,74.4,21.7,2992.0,0.33,1.9,24,0,3,68.4
56,Female,87.0,20.6,2569.0,0.4,3.4,6,0,1,64.0
43,Male,69.6,29.7,2091.0,0.24,2.1,85,2,1,70.9
51,Female,70.0,28.7,2565.0,0.13,1.7,60,6,1,72.9
20,Male,85.7,27.9,1884.0,0.39,2.6,32,2,1,79.6
